Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,SportModel,
ttu,Running,2025-12-15,20:18:18,00:30:07,0.00000,151,,,,,,,,,,,,,,,,170,60,159,46,,,
Time,Second,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (cm),Distances (km),Temperatures (C),Power (W),Breathe,Breathe Rate,Breathe Ratio,Steps,,,,,,,,,,,,
device name,mac,version,model,,,,,,,,,,,
BRX58826,CA:E5:E9:BA:9C:02,1.2.4,,,,,,,,,,,,
20:30:51,753,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:52,754,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:53,755,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:54,756,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:55,757,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:56,758,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:57,759,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:58,760,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:30:59,761,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:00,762,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:01,763,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:02,764,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:03,765,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:04,766,153,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:05,767,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:06,768,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:07,769,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:08,770,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:09,771,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:10,772,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:11,773,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:12,774,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:13,775,154,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:14,776,154,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:15,777,153,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:16,778,154,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:17,779,155,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:18,780,155,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:19,781,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:20,782,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:21,783,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:22,784,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:23,785,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:24,786,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:25,787,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:26,788,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:27,789,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:28,790,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:29,791,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:30,792,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:31,793,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:32,794,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:33,795,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:34,796,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:35,797,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:36,798,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:37,799,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:38,800,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:39,801,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:40,802,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:41,803,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:42,804,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:43,805,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:44,806,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:45,807,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:46,808,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:47,809,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:48,810,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:49,811,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:50,812,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:51,813,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:52,814,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:53,815,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:54,816,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:55,817,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:56,818,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:57,819,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:58,820,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:31:59,821,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:00,822,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:01,823,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:02,824,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:03,825,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:04,826,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:05,827,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:06,828,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:07,829,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:08,830,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:09,831,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:10,832,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:11,833,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:12,834,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:13,835,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:14,836,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:15,837,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:16,838,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:17,839,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:18,840,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:19,841,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:20,842,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:21,843,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:22,844,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:23,845,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:24,846,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:25,847,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:26,848,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:27,849,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:28,850,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:29,851,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:30,852,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:31,853,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:32,854,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:33,855,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:34,856,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:35,857,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:36,858,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:37,859,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:38,860,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:39,861,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:40,862,153,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:41,863,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:42,864,154,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:43,865,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:44,866,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:45,867,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:46,868,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:47,869,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:48,870,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:49,871,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:50,872,155,0.00,0'0",179,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:51,873,155,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:52,874,156,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:53,875,156,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:54,876,156,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:55,877,156,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:56,878,156,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:57,879,156,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:58,880,156,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:32:59,881,155,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:00,882,156,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:01,883,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:02,884,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:03,885,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:04,886,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:05,887,155,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:06,888,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:07,889,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:08,890,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:09,891,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:10,892,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:11,893,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:12,894,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:13,895,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:14,896,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:15,897,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:16,898,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:17,899,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:18,900,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:19,901,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:20,902,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:21,903,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:22,904,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:23,905,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:24,906,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:25,907,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:26,908,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:27,909,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:28,910,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:29,911,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:30,912,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:31,913,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:32,914,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:33,915,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:34,916,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:35,917,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:36,918,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:37,919,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:38,920,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:39,921,155,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:40,922,155,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:41,923,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:42,924,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:43,925,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:44,926,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:45,927,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:46,928,155,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:47,929,155,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:48,930,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:49,931,154,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:50,932,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:51,933,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:52,934,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:53,935,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:54,936,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:55,937,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:56,938,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:57,939,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:58,940,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:33:59,941,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:00,942,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:01,943,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:02,944,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:03,945,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:04,946,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:05,947,153,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:06,948,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:07,949,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:08,950,153,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:09,951,153,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:10,952,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:11,953,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:12,954,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:13,955,151,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:14,956,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:15,957,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:16,958,151,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:17,959,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:18,960,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:19,961,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:20,962,152,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:21,963,152,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:22,964,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:23,965,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:24,966,153,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:25,967,153,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:26,968,152,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:27,969,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:28,970,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:29,971,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:30,972,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:31,973,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:32,974,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:33,975,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:34,976,152,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:35,977,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:36,978,151,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:37,979,152,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:38,980,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:39,981,153,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:40,982,154,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:41,983,153,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:42,984,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:43,985,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:44,986,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:45,987,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:46,988,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:47,989,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:48,990,153,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:49,991,154,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:50,992,154,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:51,993,153,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:52,994,154,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:53,995,154,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:54,996,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:55,997,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:56,998,154,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:57,999,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:58,1000,153,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:34:59,1001,153,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:35:00,1002,153,0.00,0'0",169,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:35:01,1003,153,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
